date,store,item,sales
2023-02-16,1,102,51.0
2023-02-17,1,102,52.0
2023-02-18,1,102,73.0
2023-02-19,1,102,81.0
2023-02-20,1,102,47.0
2023-02-21,1,102,51.0
2023-02-22,1,102,55.0
2023-02-23,1,102,48.0
2023-02-24,1,102,52.0
2023-02-25,1,102,76.0
2023-02-26,1,102,80.0
2023-02-27,1,102,57.0
2023-02-28,1,102,51.0
2023-03-01,1,102,44.0
2023-03-02,1,102,53.0
2023-03-03,1,102,47.0
2023-03-04,1,102,75.0
2023-03-05,1,102,88.0
2023-03-06,1,102,61.0
2023-03-07,1,102,47.0
2023-03-08,1,102,48.0
2023-03-09,1,102,52.0
2023-03-10,1,102,50.0
2023-03-11,1,102,76.0
2023-03-12,1,102,80.0
2023-03-13,1,102,52.0
2023-03-14,1,102,46.0
2023-03-15,1,102,56.0
2023-03-16,1,102,51.0
2023-03-17,1,102,150.0
2023-03-18,1,102,80.0
2023-03-19,1,102,79.0
2023-03-20,1,102,60.0
2023-03-21,1,102,54.0
2023-03-22,1,102,61.0
2023-03-23,1,102,54.0
2023-03-24,1,102,56.0
2023-03-25,1,102,81.0
2023-03-26,1,102,81.0
2023-03-27,1,102,53.0
2023-03-28,1,102,56.0
2023-03-29,1,102,49.0
2023-03-30,1,102,55.0
2023-03-31,1,102,46.0
2023-04-01,1,102,76.0
2023-04-02,1,102,77.0
2023-04-03,1,102,54.0
2023-04-04,1,102,51.0
2023-04-05,1,102,50.0
2023-04-06,1,102,56.0
2023-04-07,1,102,56.0
2023-04-08,1,102,85.0
2023-04-09,1,102,82.0
2023-04-10,1,102,51.0
2023-04-11,1,102,55.0
2023-04-12,1,102,49.0
2023-04-13,1,102,54.0
2023-04-14,1,102,52.0
2023-04-15,1,102,76.0
2023-04-16,1,102,77.0
2023-04-17,1,102,54.0
2023-04-18,1,102,48.0
2023-04-19,1,102,55.0
2023-04-20,1,102,59.0
2023-04-21,1,102,43.0
2023-04-22,1,102,80.0
2023-04-23,1,102,83.0
2023-04-24,1,102,52.0
2023-04-25,1,102,47.0
2023-04-26,1,102,55.0
2023-04-27,1,102,56.0
2023-04-28,1,102,51.0
2023-04-29,1,102,76.0
2023-04-30,1,102,75.0
2023-05-01,1,102,50.0
2023-05-02,1,102,53.0
2023-05-03,1,102,51.0
2023-05-04,1,102,62.0
2023-05-05,1,102,57.0
2023-05-06,1,102,79.0
2023-05-07,1,102,74.0
2023-05-08,1,102,56.0
2023-05-09,1,102,51.0
2023-05-10,1,102,53.0
2023-05-11,1,102,49.0
2023-05-12,1,102,51.0
2023-05-13,1,102,73.0
2023-05-14,1,102,72.0
2023-05-15,1,102,56.0
2023-05-16,1,102,47.0
2023-05-17,1,102,55.0
2023-05-18,1,102,50.0
2023-05-19,1,102,50.0
2023-05-20,1,102,88.0
2023-05-21,1,102,76.0
2023-05-22,1,102,44.0
2023-05-23,1,102,36.0
2023-05-24,1,102,40.0
2023-05-25,1,102,48.0
2023-05-26,1,102,43.0
2023-05-27,1,102,67.0
2023-05-28,1,102,70.0
2023-05-29,1,102,138.0
2023-05-30,1,102,44.0
2023-05-31,1,102,47.0
2023-06-01,1,102,50.0
2023-06-02,1,102,46.0
2023-06-03,1,102,57.0
2023-06-04,1,102,61.0
2023-06-05,1,102,48.0
2023-06-06,1,102,51.0
2023-06-07,1,102,47.0
2023-06-08,1,102,50.0
2023-06-09,1,102,50.0
2023-06-10,1,102,78.0
2023-06-11,1,102,75.0
2023-06-12,1,102,42.0
2023-06-13,1,102,41.0
2023-06-14,1,102,35.0
2023-06-15,1,102,42.0
2023-06-16,1,102,47.0
2023-06-17,1,102,70.0
2023-06-18,1,102,63.0
2023-06-19,1,102,44.0
2023-06-20,1,102,44.0
2023-06-21,1,102,41.0
2023-06-22,1,102,34.0
2023-06-23,1,102,50.0
2023-06-24,1,102,67.0
2023-06-25,1,102,72.0
2023-06-26,1,102,52.0
2023-06-27,1,102,42.0
2023-06-28,1,102,39.0
2023-06-29,1,102,47.0
2023-06-30,1,102,42.0
2023-07-01,1,102,63.0
2023-07-02,1,102,55.0
2023-07-03,1,102,42.0
2023-07-04,1,102,41.0
2023-07-05,1,102,43.0
2023-07-06,1,102,46.0
2023-07-07,1,102,39.0
2023-07-08,1,102,63.0
2023-07-09,1,102,
2023-07-10,1,102,37.0
2023-07-11,1,102,38.0
2023-07-12,1,102,41.0
2023-07-13,1,102,31.0
2023-07-14,1,102,36.0
2023-07-15,1,102,60.0
2023-07-16,1,102,159.0
2023-07-17,1,102,38.0
2023-07-18,1,102,38.0
2023-07-19,1,102,39.0
2023-07-20,1,102,39.0
2023-07-21,1,102,33.0
2023-07-22,1,102,51.0
2023-07-23,1,102,59.0
2023-07-24,1,102,102.0
2023-07-25,1,102,35.0
2023-07-26,1,102,34.0
2023-07-27,1,102,38.0
2023-07-28,1,102,32.0
2023-07-29,1,102,53.0
2023-07-30,1,102,67.0
2023-07-31,1,102,34.0
2023-08-01,1,102,34.0
2023-08-02,1,102,30.0
2023-08-03,1,102,28.0
2023-08-04,1,102,37.0
2023-08-05,1,102,180.0
2023-08-06,1,102,52.0
2023-08-07,1,102,31.0
2023-08-08,1,102,31.0
2023-08-09,1,102,34.0
2023-08-10,1,102,36.0
2023-08-11,1,102,30.0
2023-08-12,1,102,45.0
2023-08-13,1,102,53.0
2023-08-14,1,102,44.0
2023-08-15,1,102,36.0
2023-08-16,1,102,32.0
2023-08-17,1,102,26.0
2023-08-18,1,102,33.0
2023-08-19,1,102,45.0
2023-08-20,1,102,46.0
2023-08-21,1,102,26.0
2023-08-22,1,102,34.0
2023-08-23,1,102,36.0
2023-08-24,1,102,32.0
2023-08-25,1,102,41.0
2023-08-26,1,102,45.0
2023-08-27,1,102,42.0
2023-08-28,1,102,27.0
2023-08-29,1,102,22.0
2023-08-30,1,102,25.0
2023-08-31,1,102,27.0
2023-09-01,1,102,28.0
2023-09-02,1,102,41.0
2023-09-03,1,102,46.0
2023-09-04,1,102,32.0
2023-09-05,1,102,35.0
2023-09-06,1,102,27.0
2023-09-07,1,102,23.0
2023-09-08,1,102,33.0
2023-09-09,1,102,42.0
2023-09-10,1,102,48.0
2023-09-11,1,102,25.0
2023-09-12,1,102,29.0
2023-09-13,1,102,37.0
2023-09-14,1,102,31.0
2023-09-15,1,102,37.0
2023-09-16,1,102,45.0
2023-09-17,1,102,43.0
2023-09-18,1,102,32.0
2023-09-19,1,102,33.0
2023-09-20,1,102,31.0
2023-09-21,1,102,25.0
2023-09-22,1,102,23.0
2023-09-23,1,102,39.0
2023-09-24,1,102,44.0
2023-09-25,1,102,21.0
2023-09-26,1,102,27.0
2023-09-27,1,102,34.0
2023-09-28,1,102,29.0
2023-09-29,1,102,31.0
2023-09-30,1,102,
2023-10-01,1,102,49.0
2023-10-02,1,102,27.0
2023-10-03,1,102,27.0
2023-10-04,1,102,27.0
2023-10-05,1,102,30.0
2023-10-06,1,102,27.0
2023-10-07,1,102,41.0
2023-10-08,1,102,37.0
2023-10-09,1,102,28.0
2023-10-10,1,102,26.0
2023-10-11,1,102,30.0
2023-10-12,1,102,30.0
2023-10-13,1,102,27.0
2023-10-14,1,102,33.0
2023-10-15,1,102,40.0
2023-10-16,1,102,29.0
2023-10-17,1,102,32.0
2023-10-18,1,102,33.0
2023-10-19,1,102,28.0
2023-10-20,1,102,36.0
2023-10-21,1,102,43.0
2023-10-22,1,102,53.0
2023-10-23,1,102,26.0
2023-10-24,1,102,32.0
2023-10-25,1,102,29.0
2023-10-26,1,102,25.0
2023-10-27,1,102,24.0
2023-10-28,1,102,46.0
2023-10-29,1,102,43.0
2023-10-30,1,102,23.0
2023-10-31,1,102,35.0
2023-11-01,1,102,23.0
2023-11-02,1,102,30.0
2023-11-03,1,102,26.0
2023-11-04,1,102,46.0
2023-11-05,1,102,49.0
2023-11-06,1,102,24.0
2023-11-07,1,102,29.0
2023-11-08,1,102,28.0
2023-11-09,1,102,26.0
2023-11-10,1,102,26.0
2023-11-11,1,102,45.0
2023-11-12,1,102,46.0
2023-11-13,1,102,
2023-11-14,1,102,28.0
2023-11-15,1,102,23.0
2023-11-16,1,102,35.0
2023-11-17,1,102,29.0
2023-11-18,1,102,46.0
2023-11-19,1,102,46.0
2023-11-20,1,102,26.0
2023-11-21,1,102,42.0
2023-11-22,1,102,31.0
2023-11-23,1,102,34.0
2023-11-24,1,102,30.0
2023-11-25,1,102,49.0
2023-11-26,1,102,56.0
2023-11-27,1,102,30.0
2023-11-28,1,102,32.0
2023-11-29,1,102,35.0
2023-11-30,1,102,99.0
2023-12-01,1,102,43.0
2023-12-02,1,102,62.0
2023-12-03,1,102,55.0
2023-12-04,1,102,36.0
2023-12-05,1,102,37.0
2023-12-06,1,102,33.0
2023-12-07,1,102,46.0
2023-12-08,1,102,25.0
2023-12-09,1,102,62.0
2023-12-10,1,102,55.0
2023-12-11,1,102,29.0
2023-12-12,1,102,31.0
2023-12-13,1,102,24.0
2023-12-14,1,102,36.0
2023-12-15,1,102,36.0
2023-12-16,1,102,62.0
2023-12-17,1,102,49.0
2023-12-18,1,102,96.0
2023-12-19,1,102,30.0
2023-12-20,1,102,42.0
2023-12-21,1,102,35.0
2023-12-22,1,102,38.0
2023-12-23,1,102,58.0
2023-12-24,1,102,58.0
2023-12-25,1,102,52.0
2023-12-26,1,102,33.0
2023-12-27,1,102,44.0
2023-12-28,1,102,38.0
2023-12-29,1,102,32.0
2023-12-30,1,102,56.0
2023-12-31,1,102,63.0
2021-01-01,2,101,19.0
2021-01-02,2,101,24.0
2021-01-03,2,101,35.0
2021-01-04,2,101,19.0
2021-01-05,2,101,30.0
2021-01-06,2,101,15.0
2021-01-07,2,101,
2021-01-08,2,101,
2021-01-09,2,101,30.0
2021-01-10,2,101,31.0
2021-01-11,2,101,21.0
2021-01-12,2,101,19.0
2021-01-13,2,101,29.0
2021-01-14,2,101,20.0
2021-01-15,2,101,23.0
2021-01-16,2,101,37.0
2021-01-17,2,101,31.0
2021-01-18,2,101,11.0
2021-01-19,2,101,20.0
2021-01-20,2,101,21.0
2021-01-21,2,101,18.0
2021-01-22,2,101,23.0
2021-01-23,2,101,34.0
2021-01-24,2,101,32.0
2021-01-25,2,101,23.0
2021-01-26,2,101,
2021-01-27,2,101,26.0
2021-01-28,2,101,28.0
2021-01-29,2,101,27.0
2021-01-30,2,101,35.0
2021-01-31,2,101,30.0
2021-02-01,2,101,18.0
2021-02-02,2,101,18.0
2021-02-03,2,101,28.0
2021-02-04,2,101,33.0
2021-02-05,2,101,17.0
2021-02-06,2,101,40.0
2021-02-07,2,101,32.0
2021-02-08,2,101,12.0
2021-02-09,2,101,18.0
2021-02-10,2,101,9.0
2021-02-11,2,101,14.0
2021-02-12,2,101,28.0
2021-02-13,2,101,40.0
2021-02-14,2,101,27.0
2021-02-15,2,101,23.0
2021-02-16,2,101,23.0
2021-02-17,2,101,26.0
2021-02-18,2,101,26.0
2021-02-19,2,101,27.0
2021-02-20,2,101,39.0
2021-02-21,2,101,37.0
2021-02-22,2,101,25.0
2021-02-23,2,101,30.0
2021-02-24,2,101,20.0
2021-02-25,2,101,29.0
2021-02-26,2,101,27.0
2021-02-27,2,101,34.0
2021-02-28,2,101,42.0
2021-03-01,2,101,27.0
2021-03-02,2,101,22.0
2021-03-03,2,101,15.0
2021-03-04,2,101,22.0
2021-03-05,2,101,30.0
2021-03-06,2,101,28.0
2021-03-07,2,101,28.0
2021-03-08,2,101,21.0
2021-03-09,2,101,34.0
2021-03-10,2,101,32.0
2021-03-11,2,101,26.0
2021-03-12,2,101,27.0
2021-03-13,2,101,38.0
2021-03-14,2,101,40.0
2021-03-15,2,101,29.0
2021-03-16,2,101,21.0
2021-03-17,2,101,18.0
2021-03-18,2,101,13.0
2021-03-19,2,101,23.0
2021-03-20,2,101,39.0
2021-03-21,2,101,40.0
2021-03-22,2,101,18.0
2021-03-23,2,101,34.0
2021-03-24,2,101,24.0
2021-03-25,2,101,24.0
2021-03-26,2,101,26.0
2021-03-27,2,101,33.0
2021-03-28,2,101,40.0
2021-03-29,2,101,21.0
2021-03-30,2,101,21.0
2021-03-31,2,101,28.0
2021-04-01,2,101,20.0
2021-04-02,2,101,34.0
2021-04-03,2,101,34.0
2021-04-04,2,101,39.0
2021-04-05,2,101,20.0
2021-04-06,2,101,21.0
2021-04-07,2,101,26.0
2021-04-08,2,101,35.0
2021-04-09,2,101,28.0
2021-04-10,2,101,37.0
2021-04-11,2,101,40.0
2021-04-12,2,101,19.0
2021-04-13,2,101,30.0
2021-04-14,2,101,18.0
2021-04-15,2,101,19.0
2021-04-16,2,101,43.0
2021-04-17,2,101,39.0
2021-04-18,2,101,27.0
2021-04-19,2,101,24.0
2021-04-20,2,101,24.0
2021-04-21,2,101,26.0
2021-04-22,2,101,19.0
2021-04-23,2,101,20.0
2021-04-24,2,101,41.0
2021-04-25,2,101,
2021-04-26,2,101,25.0
2021-04-27,2,101,24.0
2021-04-28,2,101,32.0
2021-04-29,2,101,22.0
2021-04-30,2,101,27.0
2021-05-01,2,101,37.0
2021-05-02,2,101,47.0
2021-05-03,2,101,26.0
2021-05-04,2,101,30.0
2021-05-05,2,101,26.0
2021-05-06,2,101,26.0
2021-05-07,2,101,25.0
2021-05-08,2,101,35.0
2021-05-09,2,101,37.0
2021-05-10,2,101,24.0
2021-05-11,2,101,26.0
2021-05-12,2,101,28.0
2021-05-13,2,101,30.0
2021-05-14,2,101,24.0
2021-05-15,2,101,40.0
2021-05-16,2,101,33.0
2021-05-17,2,101,17.0
2021-05-18,2,101,25.0
2021-05-19,2,101,13.0
2021-05-20,2,101,23.0
2021-05-21,2,101,28.0
2021-05-22,2,101,42.0
2021-05-23,2,101,39.0
2021-05-24,2,101,21.0
2021-05-25,2,101,22.0
2021-05-26,2,101,17.0
2021-05-27,2,101,20.0
2021-05-28,2,101,27.0
2021-05-29,2,101,34.0
2021-05-30,2,101,37.0
2021-05-31,2,101,23.0
2021-06-01,2,101,36.0
2021-06-02,2,101,15.0
2021-06-03,2,101,24.0
2021-06-04,2,101,16.0
2021-06-05,2,101,29.0
2021-06-06,2,101,31.0
2021-06-07,2,101,23.0
2021-06-08,2,101,15.0
2021-06-09,2,101,20.0
2021-06-10,2,101,29.0
2021-06-11,2,101,17.0
2021-06-12,2,101,35.0
2021-06-13,2,101,30.0
2021-06-14,2,101,22.0
2021-06-15,2,101,22.0
2021-06-16,2,101,24.0
2021-06-17,2,101,18.0
2021-06-18,2,101,23.0
2021-06-19,2,101,33.0
2021-06-20,2,101,31.0
2021-06-21,2,101,27.0
2021-06-22,2,101,17.0
2021-06-23,2,101,22.0
2021-06-24,2,101,19.0
2021-06-25,2,101,15.0
2021-06-26,2,101,35.0
2021-06-27,2,101,31.0
2021-06-28,2,101,23.0
2021-06-29,2,101,26.0
2021-06-30,2,101,26.0
2021-07-01,2,101,21.0
2021-07-02,2,101,20.0
2021-07-03,2,101,28.0
2021-07-04,2,101,29.0
2021-07-05,2,101,19.0
2021-07-06,2,101,16.0
2021-07-07,2,101,14.0
2021-07-08,2,101,10.0
2021-07-09,2,101,20.0
2021-07-10,2,101,36.0
2021-07-11,2,101,30.0
2021-07-12,2,101,21.0
2021-07-13,2,101,27.0
2021-07-14,2,101,18.0
2021-07-15,2,101,13.0
2021-07-16,2,101,27.0
2021-07-17,2,101,
2021-07-18,2,101,25.0
2021-07-19,2,101,18.0
2021-07-20,2,101,15.0
2021-07-21,2,101,18.0
2021-07-22,2,101,17.0
2021-07-23,2,101,14.0
2021-07-24,2,101,26.0
2021-07-25,2,101,23.0
2021-07-26,2,101,16.0
2021-07-27,2,101,19.0
2021-07-28,2,101,20.0
2021-07-29,2,101,25.0
2021-07-30,2,101,
2021-07-31,2,101,25.0
2021-08-01,2,101,32.0
2021-08-02,2,101,15.0
2021-08-03,2,101,17.0
2021-08-04,2,101,19.0
2021-08-05,2,101,16.0
2021-08-06,2,101,18.0
2021-08-07,2,101,30.0
2021-08-08,2,101,24.0
2021-08-09,2,101,23.0
2021-08-10,2,101,19.0
2021-08-11,2,101,9.0
2021-08-12,2,101,20.0
2021-08-13,2,101,11.0
2021-08-14,2,101,31.0
2021-08-15,2,101,21.0
2021-08-16,2,101,13.0
2021-08-17,2,101,14.0
2021-08-18,2,101,22.0
2021-08-19,2,101,15.0
2021-08-20,2,101,7.0
2021-08-21,2,101,9.0
2021-08-22,2,101,16.0
2021-08-23,2,101,16.0
2021-08-24,2,101,12.0
2021-08-25,2,101,13.0
2021-08-26,2,101,8.0
2021-08-27,2,101,15.0
2021-08-28,2,101,19.0
2021-08-29,2,101,10.0
2021-08-30,2,101,10.0
2021-08-31,2,101,12.0
2021-09-01,2,101,17.0
2021-09-02,2,101,8.0
2021-09-03,2,101,18.0
2021-09-04,2,101,30.0
2021-09-05,2,101,16.0
2021-09-06,2,101,5.0
2021-09-07,2,101,21.0
2021-09-08,2,101,18.0
2021-09-09,2,101,6.0
2021-09-10,2,101,7.0
2021-09-11,2,101,19.0
2021-09-12,2,101,35.0
2021-09-13,2,101,17.0
2021-09-14,2,101,27.0
2021-09-15,2,101,10.0
2021-09-16,2,101,18.0
2021-09-17,2,101,13.0
2021-09-18,2,101,26.0
2021-09-19,2,101,17.0
2021-09-20,2,101,18.0
2021-09-21,2,101,11.0
2021-09-22,2,101,23.0
2021-09-23,2,101,10.0
2021-09-24,2,101,10.0
2021-09-25,2,101,22.0
2021-09-26,2,101,26.0
2021-09-27,2,101,6.0
2021-09-28,2,101,9.0
2021-09-29,2,101,19.0
2021-09-30,2,101,23.0
2021-10-01,2,101,18.0
2021-10-02,2,101,14.0
2021-10-03,2,101,27.0
2021-10-04,2,101,17.0
2021-10-05,2,101,10.0
2021-10-06,2,101,18.0
2021-10-07,2,101,22.0
2021-10-08,2,101,12.0
2021-10-09,2,101,24.0
2021-10-10,2,101,28.0
2021-10-11,2,101,17.0
2021-10-12,2,101,11.0
2021-10-13,2,101,18.0
2021-10-14,2,101,19.0
2021-10-15,2,101,24.0
2021-10-16,2,101,26.0
2021-10-17,2,101,25.0
2021-10-18,2,101,11.0
2021-10-19,2,101,13.0
2021-10-20,2,101,18.0
2021-10-21,2,101,16.0
2021-10-22,2,101,11.0
2021-10-23,2,101,25.0
2021-10-24,2,101,15.0
2021-10-25,2,101,
2021-10-26,2,101,17.0
2021-10-27,2,101,17.0
2021-10-28,2,101,10.0
2021-10-29,2,101,19.0
2021-10-30,2,101,23.0
2021-10-31,2,101,19.0
2021-11-01,2,101,9.0
2021-11-02,2,101,14.0
2021-11-03,2,101,9.0
2021-11-04,2,101,12.0
2021-11-05,2,101,5.0
2021-11-06,2,101,
2021-11-07,2,101,26.0
2021-11-08,2,101,12.0
2021-11-09,2,101,14.0
2021-11-10,2,101,12.0
2021-11-11,2,101,21.0
2021-11-12,2,101,12.0
2021-11-13,2,101,28.0
2021-11-14,2,101,22.0
2021-11-15,2,101,10.0
2021-11-16,2,101,16.0
2021-11-17,2,101,14.0
2021-11-18,2,101,13.0
2021-11-19,2,101,9.0
2021-11-20,2,101,22.0
2021-11-21,2,101,24.0
2021-11-22,2,101,14.0
2021-11-23,2,101,22.0
2021-11-24,2,101,18.0
2021-11-25,2,101,12.0
2021-11-26,2,101,15.0
2021-11-27,2,101,33.0
2021-11-28,2,101,34.0
2021-11-29,2,101,24.0
2021-11-30,2,101,21.0
2021-12-01,2,101,17.0
2021-12-02,2,101,14.0
2021-12-03,2,101,10.0
2021-12-04,2,101,22.0
2021-12-05,2,101,26.0
2021-12-06,2,101,26.0
2021-12-07,2,101,10.0
2021-12-08,2,101,1.0
2021-12-09,2,101,17.0
2021-12-10,2,101,18.0
2021-12-11,2,101,30.0
2021-12-12,2,101,21.0
2021-12-13,2,101,14.0
2021-12-14,2,101,12.0
2021-12-15,2,101,20.0
2021-12-16,2,101,14.0
2021-12-17,2,101,27.0
2021-12-18,2,101,
2021-12-19,2,101,35.0
2021-12-20,2,101,16.0
2021-12-21,2,101,15.0
2021-12-22,2,101,25.0
2021-12-23,2,101,16.0
2021-12-24,2,101,15.0
2021-12-25,2,101,
2021-12-26,2,101,36.0
2021-12-27,2,101,15.0
2021-12-28,2,101,18.0
2021-12-29,2,101,25.0
2021-12-30,2,101,13.0
2021-12-31,2,101,18.0
2022-01-01,2,101,30.0
2022-01-02,2,101,27.0
2022-01-03,2,101,16.0
2022-01-04,2,101,15.0
2022-01-05,2,101,17.0
2022-01-06,2,101,25.0
2022-01-07,2,101,12.0
2022-01-08,2,101,31.0
2022-01-09,2,101,38.0
2022-01-10,2,101,15.0
2022-01-11,2,101,23.0
2022-01-12,2,101,19.0
2022-01-13,2,101,22.0
2022-01-14,2,101,28.0
2022-01-15,2,101,30.0
2022-01-16,2,101,32.0
2022-01-17,2,101,22.0
2022-01-18,2,101,19.0
2022-01-19,2,101,20.0
2022-01-20,2,101,24.0
2022-01-21,2,101,28.0
2022-01-22,2,101,32.0
2022-01-23,2,101,36.0
2022-01-24,2,101,19.0
2022-01-25,2,101,17.0
2022-01-26,2,101,25.0
2022-01-27,2,101,31.0
2022-01-28,2,101,23.0
2022-01-29,2,101,29.0
2022-01-30,2,101,41.0
2022-01-31,2,101,32.0
2022-02-01,2,101,26.0
2022-02-02,2,101,25.0
2022-02-03,2,101,31.0
2022-02-04,2,101,23.0
2022-02-05,2,101,
2022-02-06,2,101,40.0
2022-02-07,2,101,24.0
2022-02-08,2,101,24.0
2022-02-09,2,101,28.0
2022-02-10,2,101,31.0
2022-02-11,2,101,17.0
2022-02-12,2,101,36.0
2022-02-13,2,101,37.0
2022-02-14,2,101,30.0
2022-02-15,2,101,14.0
2022-02-16,2,101,29.0
2022-02-17,2,101,25.0
2022-02-18,2,101,25.0
2022-02-19,2,101,26.0
2022-02-20,2,101,38.0
2022-02-21,2,101,23.0
2022-02-22,2,101,28.0
2022-02-23,2,101,28.0
2022-02-24,2,101,26.0
2022-02-25,2,101,11.0
2022-02-26,2,101,37.0
2022-02-27,2,101,38.0
2022-02-28,2,101,24.0
2022-03-01,2,101,19.0
2022-03-02,2,101,21.0
2022-03-03,2,101,21.0
2022-03-04,2,101,28.0
2022-03-05,2,101,39.0
2022-03-06,2,101,46.0
2022-03-07,2,101,27.0
2022-03-08,2,101,25.0
2022-03-09,2,101,26.0
2022-03-10,2,101,27.0
2022-03-11,2,101,24.0
2022-03-12,2,101,26.0
2022-03-13,2,101,
2022-03-14,2,101,23.0
2022-03-15,2,101,26.0
2022-03-16,2,101,26.0
2022-03-17,2,101,20.0
2022-03-18,2,101,24.0
2022-03-19,2,101,39.0
2022-03-20,2,101,41.0
2022-03-21,2,101,25.0
2022-03-22,2,101,30.0
2022-03-23,2,101,17.0
2022-03-24,2,101,25.0
2022-03-25,2,101,22.0
2022-03-26,2,101,40.0
2022-03-27,2,101,40.0
2022-03-28,2,101,26.0
2022-03-29,2,101,24.0
2022-03-30,2,101,24.0
2022-03-31,2,101,24.0
2022-04-01,2,101,26.0
2022-04-02,2,101,41.0
2022-04-03,2,101,40.0
2022-04-04,2,101,26.0
2022-04-05,2,101,26.0
2022-04-06,2,101,28.0
2022-04-07,2,101,25.0
2022-04-08,2,101,16.0
2022-04-09,2,101,38.0
2022-04-10,2,101,35.0
2022-04-11,2,101,21.0
2022-04-12,2,101,21.0
2022-04-13,2,101,22.0
2022-04-14,2,101,24.0
2022-04-15,2,101,27.0
2022-04-16,2,101,40.0
2022-04-17,2,101,
2022-04-18,2,101,
2022-04-19,2,101,17.0
2022-04-20,2,101,26.0
2022-04-21,2,101,26.0
2022-04-22,2,101,23.0
2022-04-23,2,101,33.0
2022-04-24,2,101,39.0
2022-04-25,2,101,25.0
2022-04-26,2,101,26.0
2022-04-27,2,101,31.0
2022-04-28,2,101,19.0
2022-04-29,2,101,21.0
2022-04-30,2,101,39.0
2022-05-01,2,101,38.0
2022-05-02,2,101,23.0
2022-05-03,2,101,29.0
2022-05-04,2,101,15.0
2022-05-05,2,101,24.0
2022-05-06,2,101,19.0
2022-05-07,2,101,37.0
2022-05-08,2,101,111.0
2022-05-09,2,101,27.0
2022-05-10,2,101,27.0
2022-05-11,2,101,19.0
2022-05-12,2,101,22.0
2022-05-13,2,101,24.0
2022-05-14,2,101,40.0
2022-05-15,2,101,35.0
2022-05-16,2,101,20.0
2022-05-17,2,101,32.0
2022-05-18,2,101,18.0
2022-05-19,2,101,12.0
2022-05-20,2,101,25.0
2022-05-21,2,101,37.0
2022-05-22,2,101,44.0
2022-05-23,2,101,24.0
2022-05-24,2,101,29.0
2022-05-25,2,101,28.0
2022-05-26,2,101,17.0
2022-05-27,2,101,26.0
2022-05-28,2,101,37.0
2022-05-29,2,101,34.0
2022-05-30,2,101,14.0
2022-05-31,2,101,20.0
2022-06-01,2,101,23.0
2022-06-02,2,101,21.0
2022-06-03,2,101,18.0
2022-06-04,2,101,37.0
2022-06-05,2,101,41.0
2022-06-06,2,101,19.0
2022-06-07,2,101,18.0
2022-06-08,2,101,18.0
2022-06-09,2,101,26.0
2022-06-10,2,101,22.0
2022-06-11,2,101,28.0
2022-06-12,2,101,39.0
2022-06-13,2,101,19.0
2022-06-14,2,101,26.0
2022-06-15,2,101,21.0
2022-06-16,2,101,20.0
2022-06-17,2,101,14.0
2022-06-18,2,101,38.0
2022-06-19,2,101,34.0
2022-06-20,2,101,18.0
2022-06-21,2,101,16.0
2022-06-22,2,101,25.0
2022-06-23,2,101,17.0
2022-06-24,2,101,21.0
2022-06-25,2,101,27.0
2022-06-26,2,101,36.0
2022-06-27,2,101,19.0
2022-06-28,2,101,15.0
2022-06-29,2,101,
2022-06-30,2,101,17.0
2022-07-01,2,101,14.0
2022-07-02,2,101,24.0
2022-07-03,2,101,28.0
2022-07-04,2,101,19.0
2022-07-05,2,101,19.0
2022-07-06,2,101,15.0
2022-07-07,2,101,15.0
2022-07-08,2,101,20.0
2022-07-09,2,101,31.0
2022-07-10,2,101,32.0
2022-07-11,2,101,25.0
2022-07-12,2,101,23.0
2022-07-13,2,101,20.0
2022-07-14,2,101,16.0
2022-07-15,2,101,
2022-07-16,2,101,31.0
2022-07-17,2,101,21.0
2022-07-18,2,101,16.0
2022-07-19,2,101,18.0
2022-07-20,2,101,30.0
2022-07-21,2,101,15.0
2022-07-22,2,101,13.0
2022-07-23,2,101,23.0
2022-07-24,2,101,28.0
2022-07-25,2,101,16.0
2022-07-26,2,101,18.0
2022-07-27,2,101,18.0
2022-07-28,2,101,51.0
2022-07-29,2,101,22.0
2022-07-30,2,101,27.0
2022-07-31,2,101,24.0
2022-08-01,2,101,15.0
2022-08-02,2,101,23.0
2022-08-03,2,101,13.0
2022-08-04,2,101,12.0
2022-08-05,2,101,13.0
2022-08-06,2,101,19.0
2022-08-07,2,101,22.0
2022-08-08,2,101,9.0
2022-08-09,2,101,17.0
2022-08-10,2,101,18.0
2022-08-11,2,101,16.0
2022-08-12,2,101,23.0
2022-08-13,2,101,13.0
2022-08-14,2,101,26.0
2022-08-15,2,101,11.0
2022-08-16,2,101,19.0
2022-08-17,2,101,19.0
2022-08-18,2,101,18.0
2022-08-19,2,101,20.0
2022-08-20,2,101,33.0
2022-08-21,2,101,27.0
2022-08-22,2,101,12.0
2022-08-23,2,101,15.0
2022-08-24,2,101,21.0
2022-08-25,2,101,27.0
2022-08-26,2,101,14.0
2022-08-27,2,101,26.0
2022-08-28,2,101,29.0
2022-08-29,2,101,23.0
2022-08-30,2,101,10.0
2022-08-31,2,101,15.0
2022-09-01,2,101,9.0
2022-09-02,2,101,10.0
2022-09-03,2,101,30.0
2022-09-04,2,101,25.0
2022-09-05,2,101,5.0
2022-09-06,2,101,6.0
2022-09-07,2,101,11.0
2022-09-08,2,101,12.0
2022-09-09,2,101,15.0
